Driver Name,Race Class,Qual Result Laps,Qual Result Time,Race Result Laps,Race Results Time,Round or Leg,Race Lap Time,Race Lap Number,Race Date
Tony Two Wheel Telford,Touring Car,13,303.45,1,19.92,F1,19.92,1,05/02/2018
Tony Two Wheel Telford,Touring Car,13,303.45,4,107.61,F2,24.04,1,05/02/2018
Tony Two Wheel Telford,Touring Car,13,303.45,4,107.61,F2,26.97,2,05/02/2018
Tony Two Wheel Telford,Touring Car,13,303.45,4,107.61,F2,25.45,3,05/02/2018
Tony Two Wheel Telford,Touring Car,13,303.45,4,107.61,F2,31.15,4,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,18.74,1,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,19.71,2,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,20.68,3,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,21.39,4,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,19.98,5,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,20.61,6,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,16.82,7,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,19.61,8,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,17.41,9,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,19.05,10,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,21.53,11,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,16.19,12,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,16.6,13,05/02/2018
Ian 'Bunny Boiler' Watson,Touring Car,16,313.94,16,301.44,F1,16.42,14,05/02/2018
