Driver Name,Race Class,Qual Result Laps,Qual Result Time,Race Result Laps,Race Results Time,Round or Leg,Race Lap Time,Race Lap Number,Race Date
Tony 'Two Wheel' Telford,Touring Car,12,305.13,9,313.82,F1,21.12,1,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,9,313.82,F1,32.06,2,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,9,313.82,F1,24.18,3,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,9,313.82,F1,26.03,4,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,9,313.82,F1,25.39,5,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,9,313.82,F1,120.05,6,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,9,313.82,F1,21.78,7,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,9,313.82,F1,20.6,8,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,9,313.82,F1,22.61,9,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,22.42,1,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,26.49,2,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,23.28,3,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,22.02,4,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,25.28,5,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,26.21,6,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,23.36,7,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,19.56,8,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,23.16,9,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,24.91,10,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,24.86,11,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,22.12,12,05/03/2018
Tony 'Two Wheel' Telford,Touring Car,12,305.13,13,308.95,F2,25.28,13,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,16.11,1,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,17.78,2,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,18.3,3,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,17.35,4,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,17.33,5,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,19.62,6,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,17.21,7,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,17.1,8,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,17.16,9,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,17.29,10,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,20.01,11,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,16.63,12,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,16.52,13,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,17.08,14,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,19.13,15,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,19.15,16,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,305.17,F1,21.4,17,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,16.01,1,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,18.04,2,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,17.04,3,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,17.65,4,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,20.65,5,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,17.01,6,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,16.39,7,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,16.65,8,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,17.02,9,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,17.01,10,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,18.6,11,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,16.25,12,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,25.31,13,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,20.74,14,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,16.63,15,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,15.72,16,05/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,17,304.83,17,303.18,F2,16.46,17,05/03/2018
Gary Wilkinson,4wd,16,307.07,16,314.67,F1,22.61,1,05/03/2018
