"Driver Name","Race Class","Qual Result Laps","Qual Result Time","Race Result Laps","Race Results Time","Round or Leg","Race Lap Time","Race Lap Number","Race Date"
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","13.97",1,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","20.68",2,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","19.63",3,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","22.78",4,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","21.42",5,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","22.83",6,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","70.48",7,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","16.60",8,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","19.47",9,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","19.65",10,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","23.01",11,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","19.89",12,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","13","314.91","F1","24.50",13,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","17.93",1,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","19.40",2,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","22.58",3,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","22.99",4,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","18.49",5,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","16.10",6,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","24.89",7,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","27.79",8,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","17.35",9,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","14.51",10,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","29.06",11,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","17.13",12,2018-03-12
"Tony 'Two Wheel' Telford","Touring Car","15","303.66","15","316.12","F2","23.47",13,2018-03-12
