Driver Name,Race Class,Qual Result Laps,Qual Result Time,Race Result Laps,Race Results Time,Round or Leg,Race Lap Time,Race Lap Number,Race Date
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,20.29,1,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,19.9,2,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,29.56,3,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,19.07,4,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,18.24,5,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,18.43,6,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,18.45,7,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,18.44,8,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,23.82,9,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,18.66,10,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,18.94,11,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,23.18,12,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,18.34,13,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,17.95,14,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,15,301.44,H1,18.17,15,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,18.19,1,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,17.47,2,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,17.16,3,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,17.75,4,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,17.16,5,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,18.08,6,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,17.75,7,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,18.14,8,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,16.4,9,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,16.85,10,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,18.83,11,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,16.94,12,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,19.02,13,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,16.82,14,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,17.49,15,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,17.67,16,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,16.84,17,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,315.55,H2,16.99,18,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,15.5,1,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,23.4,2,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,16.4,3,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,19.36,4,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,16.71,5,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,20.08,6,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,18.62,7,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,16.66,8,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,22.78,9,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,17.05,10,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,15.83,11,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,15.72,12,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,17.33,13,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,15.05,14,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,16.13,15,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,16.06,16,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,15.99,17,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,18,314.68,H3,16.01,18,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,20.04,1,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,19.22,2,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,18.02,3,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,14.71,4,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,14.79,5,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,18.35,6,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,14.6,7,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,19.37,8,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,15,9,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,14.24,10,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,15.45,11,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,15.78,12,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,15.47,13,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,14.05,14,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,17.79,15,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,14.18,16,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,14.92,17,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,14.1,18,26/03/2018
Ian 'Bunny Boiler' Watson,Touring Car,19,305.22,19,305.22,H4,15.14,19,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,17.48,1,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,19.06,2,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,19.16,3,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,19.72,4,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,19.64,5,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,22.35,6,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,18.94,7,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,21.41,8,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,19.93,9,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,19.85,10,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,19.34,11,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,25.11,12,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,19.11,13,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,20.37,14,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,304.35,H1,22.88,15,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,303.17,H2,19.79,1,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,303.17,H2,18.24,2,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,303.17,H2,21.31,3,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,303.17,H2,21.47,4,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,303.17,H2,20.19,5,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,303.17,H2,20.02,6,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,303.17,H2,19.04,7,26/03/2018
Gary Wilkinson,4wd,17,313.4,15,303.17,H2,19.21,8,26/03/2018
