"Driver Name","Race Class","Qual Result Laps","Qual Result Time","Race Result Laps","Race Results Time","Round or Leg","Race Lap Time","Race Lap Number","Race Date"
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","17.64",1,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","18.75",2,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","20.59",3,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","18.19",4,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","50.08",5,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","17.71",6,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","25.45",7,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","18.16",8,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","24.76",9,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","21.23",10,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","22.74",11,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","20.25",12,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","17.37",13,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","14","310.19","H1","17.27",14,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","16.27",1,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","21.58",2,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","16.10",3,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","16.16",4,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","18.82",5,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","15.41",6,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","20.31",7,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","22.32",8,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","15.01",9,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","17.08",10,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","18.53",11,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","19.25",12,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","25.28",13,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","20.23",14,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","29.38",15,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","16","307.74","H3","16.01",16,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","18.61",1,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","15.34",2,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","16.85",3,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","18.24",4,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","15.78",5,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","28.38",6,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","14.66",7,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","14.73",8,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","14.88",9,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","15.62",10,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","14.86",11,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","16.65",12,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","19.13",13,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","14.69",14,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","20.35",15,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","17.63",16,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","16.10",17,2018-05-21
"Tony 'Two Wheel' Telford","Touring Car","18","307.45","18","307.45","H4","14.95",18,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","18.06",1,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","18.10",2,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","17.00",3,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","17.41",4,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","16.41",5,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","18.46",6,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","19.43",7,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","16.69",8,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","17.01",9,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","16.36",10,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","16.43",11,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","16.04",12,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","15.90",13,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","16.57",14,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","16.56",15,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","16.07",16,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","16.51",17,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","18","306.39","H1","17.38",18,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","14.53",1,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.44",2,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.29",3,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","16.00",4,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.31",5,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","18.67",6,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","16.59",7,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.14",8,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.69",9,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.58",10,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","14.69",11,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.73",12,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.87",13,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.07",14,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","17.01",15,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","16.73",16,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","14.70",17,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.68",18,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.45",19,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","20","314.87","H2","15.70",20,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","13.32",1,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","15.05",2,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","14.91",3,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","19.50",4,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","14.52",5,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","14.74",6,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","13.98",7,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","14.76",8,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","14.34",9,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","14.10",10,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","14.36",11,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","14.69",12,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","13.82",13,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","21.01",14,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","16.04",15,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","20.13",16,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","16.26",17,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","17.67",18,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","19","304.33","H3","21.13",19,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.24",1,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.85",2,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","14.17",3,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","18.73",4,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","14.55",5,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.94",6,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","14.96",7,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","14.74",8,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.64",9,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.31",10,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.88",11,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","14.42",12,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.77",13,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.75",14,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.68",15,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","12.83",16,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.06",17,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","14.56",18,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.76",19,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","13.73",20,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","14.05",21,2018-05-21
"Ian 'Bunny Boiler' Watson","Touring Car","22","312.74","22","312.74","H4","16.12",22,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","14.75",1,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","17.98",2,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","17.69",3,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","15.51",4,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","21.08",5,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","17.74",6,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","20.91",7,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","16.78",8,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","17.53",9,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","16.97",10,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","16.87",11,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","16.70",12,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","16.82",13,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","17.03",14,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","17.59",15,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","16.53",16,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","16.86",17,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","18","312.49","H1","17.15",18,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","17","306.90","H2","14.01",1,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","17","306.90","H2","16.44",2,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","17","306.90","H2","21.51",3,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","17","306.90","H2","17.56",4,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","17","306.90","H2","16.85",5,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","17","306.90","H2","18.42",6,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","17","306.90","H2","25.43",7,2018-05-21
"Gary Wilkinson",4wd,"18","309.80","17","306.90","H2","20.08",8,2018-05-21
