"Driver Name","Race Class","Qual Result Laps","Qual Result Time","Race Result Laps","Race Results Time","Round or Leg","Race Lap Time","Race Lap Number","Race Date"
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","25.55",1,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","23.14",2,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","24.63",3,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","23.60",4,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","19.71",5,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","21.52",6,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","26.66",7,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","23.33",8,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","23.86",9,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","20.15",10,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","21.18",11,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","20.34",12,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","20.18",13,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","318.91","H1","25.06",14,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","18.74",1,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","22.79",2,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","22.64",3,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","17.54",4,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","24.18",5,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","18.15",6,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","21.21",7,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","18.15",8,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","19.98",9,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","29.81",10,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","15.78",11,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","31.84",12,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","31.73",13,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","312.47","H2","19.93",14,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","22.55",1,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","20.51",2,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","21.39",3,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","20.85",4,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","16.90",5,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","20.12",6,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","23.22",7,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","17.37",8,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","24.41",9,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","25.79",10,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","24.72",11,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","19.21",12,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","19.37",13,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.46","H3","27.05",14,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","23.52",1,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","17.44",2,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","21.27",3,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","19.65",4,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","17.81",5,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","30.18",6,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","30.00",7,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","23.27",8,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","21.28",9,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","16.79",10,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","18.76",11,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","16.41",12,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","20.31",13,2018-06-18
"Tony 'Two Wheel' Telford","Touring Car","14","303.00","14","303.00","H4","26.31",14,2018-06-18
"Ian 'Bunny Boiler' Watson","Touring Car","20","308.73","15","303.72","H1","19.53",1,2018-06-18
