"Driver Name","Race Class","Qual Result Laps","Qual Result Time","Race Result Laps","Race Results Time","Round or Leg","Race Lap Time","Race Lap Number","Race Date"
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","22.75",1,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","20.28",2,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","18.03",3,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","17.84",4,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","21.60",5,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","24.10",6,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","19.33",7,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","20.81",8,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","16.80",9,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","20.85",10,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","17.79",11,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","27.07",12,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","20.82",13,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","18.49",14,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","15","304.46","F1","17.90",15,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","15.06",1,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","17.18",2,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","16.53",3,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","17.01",4,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","27.46",5,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","17.99",6,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","16.81",7,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","19.10",8,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","16.80",9,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","18.80",10,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","22.44",11,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","18.78",12,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","17.57",13,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","17.27",14,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","16.80",15,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","16.75",16,2018-02-26
"Gary Wilkinson",4wd,"15","304.91","17","310.07","F2","17.72",17,2018-02-26
