"Driver Name","Race Class","Qual Result Laps","Qual Result Time","Race Result Laps","Race Results Time","Round or Leg","Race Lap Time","Race Lap Number","Race Date"
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","15.86",1,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","16.11",2,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","16.77",3,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","18.15",4,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","15.61",5,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","19.93",6,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","16.60",7,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","15.22",8,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","15.86",9,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","15.47",10,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","22.05",11,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","20.72",12,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","14.99",13,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","18.85",14,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","17.22",15,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","15.74",16,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","17.21",17,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","18","307.90","F2","15.54",18,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","17.72",1,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","19.22",2,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","16.29",3,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","17.53",4,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","19.51",5,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","21.02",6,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","17.80",7,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","15.58",8,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","16.70",9,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","16.35",10,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","19.62",11,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","18.08",12,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","18.52",13,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","16.56",14,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","18.34",15,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","18.18",16,2018-07-02
"Gary Wilkinson",2wd,"17","303.95","17","303.93","F1","16.91",17,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","20.76",1,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","22.42",2,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","20.89",3,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","20.78",4,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","16.16",5,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","27.43",6,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","15.97",7,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","15.76",8,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","20.34",9,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","17.25",10,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","15.27",11,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","20.94",12,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","16.76",13,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","25.03",14,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","16.49",15,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","16","307.70","F1","15.45",16,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","15.41",1,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","15.57",2,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","17.19",3,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","16.36",4,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","16.46",5,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","16.34",6,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","15.27",7,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","19.50",8,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","16.21",9,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","16.77",10,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","15.89",11,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","25.57",12,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","16.28",13,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","17.53",14,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","15.76",15,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","16.18",16,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","15.31",17,2018-07-02
"Thomas Gardner","Touring Car","17","309.71","18","307.83","F2","20.23",18,2018-07-02
"Jamie 'Air Cooled' Stewart",4wd,"19","311.55","18","304.64","F1","14.34",1,2018-07-02
"Jamie 'Air Cooled' Stewart",4wd,"19","311.55","18","304.64","F1","17.32",2,2018-07-02
"Jamie 'Air Cooled' Stewart",4wd,"19","311.55","18","304.64","F1","16.04",3,2018-07-02
"Jamie 'Air Cooled' Stewart",4wd,"19","311.55","18","304.64","F1","15.01",4,2018-07-02
"Jamie 'Air Cooled' Stewart",4wd,"19","311.55","18","304.64","F1","16.10",5,2018-07-02
"Jamie 'Air Cooled' Stewart",4wd,"19","311.55","18","304.64","F1","15.65",6,2018-07-02
