Driver Name,Race Class,Qual Result Laps,Qual Result Time,Race Result Laps,Race Results Time,Round or Leg,Race Lap Time,Race Lap Number,Race Date
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,17.98,1,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,21.25,2,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,20.86,3,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,22.71,4,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,22.01,5,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,22.29,6,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,21.24,7,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,22.45,8,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,20.8,9,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,21.07,10,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,21.04,11,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,20.22,12,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,22.09,13,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,23.14,14,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,323.44,H1,24.29,15,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,16.24,1,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,19.67,2,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,21.03,3,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,22.03,4,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,23.69,5,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,22.4,6,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,21.54,7,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,22.37,8,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,22,9,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,20.89,10,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,19.44,11,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,30.97,12,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,21.26,13,26/02/2018
Gary Wilkinson,4wd,15,304.91,14,305.73,H2,22.2,14,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,16.27,1,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,19.88,2,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,23.48,3,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,21.89,4,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,18.78,5,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,19.45,6,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,21.66,7,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,25.01,8,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,19.43,9,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,19.72,10,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,19.65,11,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,20.41,12,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,18.97,13,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,19.78,14,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,304.91,H3,20.53,15,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,26.73,1,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,18.76,2,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,19.16,3,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,21.47,4,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,22.79,5,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,19.81,6,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,19.58,7,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,18.12,8,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,18.44,9,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,17.86,10,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,20.12,11,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,18.94,12,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,29.91,13,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,19.7,14,26/02/2018
Gary Wilkinson,4wd,15,304.91,15,310.9,H4,19.51,15,26/02/2018
Jamie Stewart,4wd,14,311.45,8,180.87,H1,19.15,1,26/02/2018
Jamie Stewart,4wd,14,311.45,8,180.87,H1,22.81,2,26/02/2018
Jamie Stewart,4wd,14,311.45,8,180.87,H1,22.21,3,26/02/2018
Jamie Stewart,4wd,14,311.45,8,180.87,H1,26.09,4,26/02/2018
Jamie Stewart,4wd,14,311.45,8,180.87,H1,22.22,5,26/02/2018
Jamie Stewart,4wd,14,311.45,8,180.87,H1,22.66,6,26/02/2018
Jamie Stewart,4wd,14,311.45,8,180.87,H1,22.62,7,26/02/2018
Jamie Stewart,4wd,14,311.45,8,180.87,H1,23.11,8,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,25.31,1,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,22.53,2,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,23.24,3,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,21.57,4,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,22.14,5,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,22.36,6,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,20.57,7,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,21.85,8,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,21.48,9,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,21.11,10,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,20.95,11,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,21.99,12,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,25.9,13,26/02/2018
Jamie Stewart,4wd,14,311.45,14,311.45,H2,20.45,14,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,20.1,1,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,20.39,2,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,21.86,3,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,21.25,4,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,18.87,5,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,20.36,6,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,21.23,7,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,19.24,8,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,20.59,9,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,60.91,10,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,20.64,11,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,23.48,12,26/02/2018
Jamie Stewart,4wd,14,311.45,13,311.67,H3,22.75,13,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,25.85,1,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,28.09,2,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,25.06,3,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,23.14,4,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,34.09,5,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,28.71,6,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,24.13,7,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,25.06,8,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,24.76,9,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,27.06,10,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,23.44,11,26/02/2018
Dean Henderson,4wd,12,308.31,12,319.49,H1,30.1,12,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,19.84,1,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,23.6,2,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,32.71,3,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,30.64,4,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,21.8,5,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,23.32,6,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,24.1,7,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,28.11,8,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,24.73,9,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,27.41,10,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,26.73,11,26/02/2018
Dean Henderson,4wd,12,308.31,12,308.31,H2,25.32,12,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,20.92,1,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,25.19,2,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,26.75,3,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,21.99,4,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,27.68,5,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,11.8,6,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,28.39,7,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,30.42,8,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,23.31,9,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,22.4,10,26/02/2018
Dean Henderson,4wd,12,308.31,11,273.15,H3,34.3,11,26/02/2018
Dean Henderson,4wd,12,308.31,11,270.16,H4,21.96,1,26/02/2018
Dean Henderson,4wd,12,308.31,11,270.16,H4,21.36,2,26/02/2018
Dean Henderson,4wd,12,308.31,11,270.16,H4,20.43,3,26/02/2018
Dean Henderson,4wd,12,308.31,11,270.16,H4,20.96,4,26/02/2018
Dean Henderson,4wd,12,308.31,11,270.16,H4,24.39,5,26/02/2018
Dean Henderson,4wd,12,308.31,11,270.16,H4,37.67,6,26/02/2018
Dean Henderson,4wd,12,308.31,11,270.16,H4,26.97,7,26/02/2018
Dean Henderson,4wd,12,308.31,11,270.16,H4,23.28,8,26/02/2018
Dean Henderson,4wd,12,308.31,11,270.16,H4,23.65,9,26/02/2018
