"Driver Name","Race Class","Qual Result Laps","Qual Result Time","Race Result Laps","Race Results Time","Round or Leg","Race Lap Time","Race Lap Number","Race Date"
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","16.35",1,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","17.82",2,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","16.79",3,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","14.43",4,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","14.82",5,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","15.81",6,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","17.81",7,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","13.30",8,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","14.61",9,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","26.30",10,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","14.02",11,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","23.22",12,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","16.42",13,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","13.89",14,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","14.25",15,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","20.38",16,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","17.49",17,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","18","302.66","F1","14.95",18,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","13.38",1,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","15.82",2,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","18.49",3,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","21.94",4,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","14.66",5,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","15.31",6,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","14.08",7,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","13.87",8,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","13.45",9,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","14.01",10,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","23.57",11,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","13.81",12,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","22.70",13,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","16.42",14,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","13.80",15,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","13.50",16,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","14.37",17,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","20.87",18,2018-04-30
"Tony 'Two Wheel' Telford","Touring Car","18","305.38","19","306.97","F2","12.92",19,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","10.50",1,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","16.56",2,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","14.94",3,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.46",4,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.08",5,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.27",6,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.44",7,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","12.69",8,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","12.93",9,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.61",10,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.71",11,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.16",12,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","12.71",13,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.87",14,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","17.80",15,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.22",16,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","14.38",17,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.91",18,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.54",19,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","15.59",20,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","12.56",21,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","22","302.02","F1","13.09",22,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","9.26",1,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.13",2,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.40",3,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.15",4,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","14.39",5,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","12.53",6,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.51",7,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.13",8,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.24",9,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","12.97",10,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.58",11,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.24",12,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.04",13,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.16",14,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","17.80",15,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.59",16,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.06",17,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.30",18,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.07",19,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","12.84",20,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","14.76",21,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.26",22,2018-04-30
"Ian 'Bunny Boiler' Watson","Touring Car","22","305.96","23","306.51","F2","13.10",23,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","10.25",1,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","19.57",2,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","15.72",3,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","16.67",4,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","17.07",5,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","17.24",6,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","22.84",7,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","18.68",8,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","15.72",9,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","15.79",10,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","16.40",11,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","18.66",12,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","16.73",13,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","17.73",14,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","15.48",15,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","15.58",16,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","15.67",17,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","302.84","F1","17.04",18,2018-04-30
"Gary Wilkinson",4wd,"20","314.82","18","301.34","F2","9.33",1,2018-04-30
