"Driver Name","Race Class","Qual Result Laps","Qual Result Time","Race Result Laps","Race Results Time","Round or Leg","Race Lap Time","Race Lap Number","Race Date"
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","16.30",1,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","20.61",2,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","17.18",3,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","16.47",4,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","16.42",5,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","16.56",6,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","15.95",7,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","16.15",8,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","16.01",9,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","14.96",10,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","16.32",11,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","15.19",12,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","15.34",13,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","16.20",14,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","15.86",15,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","15.20",16,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","15.81",17,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","15.64",18,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","19","307.85","H1","15.68",19,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","13.61",1,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","15.22",2,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.92",3,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.59",4,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.80",5,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","15.42",6,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","15.28",7,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.72",8,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.98",9,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","15.08",10,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.74",11,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.38",12,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","15.79",13,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","15.08",14,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.73",15,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","15.40",16,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.85",17,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.40",18,2018-07-23
"Ian 'Bunny Boiler' Watson","Touring Car","21","307.36","21","312.31","H2","14.36",19,2018-07-23
